user_id,action_type,action_id,server_response,timestamp
,registration,,success,2023-01-14 00:00:00
,registration,,success,2023-01-14 00:00:00
69,login,,success,2023-01-14 00:00:00
26,login,,success,2023-01-14 00:00:00
44,login,,success,2023-01-14 00:00:00
2,login,,success,2023-01-14 00:00:00
31,login,,success,2023-01-14 00:00:00
61,logout,,success,2023-01-14 00:00:00
50,logout,,success,2023-01-14 00:00:00
68,logout,,success,2023-01-14 00:00:00
23,logout,,success,2023-01-14 00:00:00
66,logout,,success,2023-01-14 00:00:00
6,create_topic,9724,success,2023-01-14 00:00:00
,create_topic,3391,error,2023-01-14 00:00:00
24,create_topic,7961,success,2023-01-14 00:00:00
63,create_topic,7874,success,2023-01-14 00:00:00
52,create_topic,6103,success,2023-01-14 00:00:00
32,create_topic,1316,success,2023-01-14 00:00:00
,create_topic,3976,error,2023-01-14 00:00:00
43,view_topic,,success,2023-01-14 00:00:00
23,view_topic,,success,2023-01-14 00:00:00
12,view_topic,,success,2023-01-14 00:00:00
62,view_topic,,success,2023-01-14 00:00:00
43,view_topic,,success,2023-01-14 00:00:00
18,delete_topic,,success,2023-01-14 00:00:00
59,delete_topic,,success,2023-01-14 00:00:00
20,delete_topic,,success,2023-01-14 00:00:00
11,delete_topic,,success,2023-01-14 00:00:00
13,delete_topic,,success,2023-01-14 00:00:00
62,create_message,6785,success,2023-01-14 00:00:00
67,create_message,2121,success,2023-01-14 00:00:00
49,create_message,4036,success,2023-01-14 00:00:00
68,create_message,3697,success,2023-01-14 00:00:00
57,create_message,3095,success,2023-01-14 00:00:00
71,registration,,success,2023-01-15 00:00:00
72,registration,,success,2023-01-15 00:00:00
73,registration,,success,2023-01-15 00:00:00
74,registration,,success,2023-01-15 00:00:00
75,registration,,success,2023-01-15 00:00:00
56,first_visit,,success,2023-01-15 00:00:00
33,first_visit,,success,2023-01-15 00:00:00
57,first_visit,,success,2023-01-15 00:00:00
56,first_visit,,success,2023-01-15 00:00:00
15,first_visit,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
,registration,,success,2023-01-15 00:00:00
10,login,,success,2023-01-15 00:00:00
30,login,,success,2023-01-15 00:00:00
73,login,,success,2023-01-15 00:00:00
41,login,,success,2023-01-15 00:00:00
50,login,,success,2023-01-15 00:00:00
44,logout,,success,2023-01-15 00:00:00
6,logout,,success,2023-01-15 00:00:00
60,logout,,success,2023-01-15 00:00:00
10,logout,,success,2023-01-15 00:00:00
47,logout,,success,2023-01-15 00:00:00
43,create_topic,9762,success,2023-01-15 00:00:00
,create_topic,9520,error,2023-01-15 00:00:00
14,create_topic,2025,success,2023-01-15 00:00:00
64,create_topic,6915,success,2023-01-15 00:00:00
59,create_topic,9681,success,2023-01-15 00:00:00
72,create_topic,8414,success,2023-01-15 00:00:00
,create_topic,5793,error,2023-01-15 00:00:00
75,view_topic,,success,2023-01-15 00:00:00
38,view_topic,,success,2023-01-15 00:00:00
46,view_topic,,success,2023-01-15 00:00:00
31,view_topic,,success,2023-01-15 00:00:00
32,view_topic,,success,2023-01-15 00:00:00
40,delete_topic,,success,2023-01-15 00:00:00
57,delete_topic,,success,2023-01-15 00:00:00
63,delete_topic,,success,2023-01-15 00:00:00
1,delete_topic,,success,2023-01-15 00:00:00
52,delete_topic,,success,2023-01-15 00:00:00
32,create_message,9658,success,2023-01-15 00:00:00
63,create_message,2179,success,2023-01-15 00:00:00
36,create_message,4621,success,2023-01-15 00:00:00
2,create_message,9051,success,2023-01-15 00:00:00
26,create_message,6999,success,2023-01-15 00:00:00
76,registration,,success,2023-01-16 00:00:00
77,registration,,success,2023-01-16 00:00:00
78,registration,,success,2023-01-16 00:00:00
79,registration,,success,2023-01-16 00:00:00
80,registration,,success,2023-01-16 00:00:00
10,first_visit,,success,2023-01-16 00:00:00
40,first_visit,,success,2023-01-16 00:00:00
60,first_visit,,success,2023-01-16 00:00:00
17,first_visit,,success,2023-01-16 00:00:00
40,first_visit,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
,registration,,success,2023-01-16 00:00:00
36,login,,success,2023-01-16 00:00:00
18,login,,success,2023-01-16 00:00:00
68,login,,success,2023-01-16 00:00:00
10,login,,success,2023-01-16 00:00:00
58,login,,success,2023-01-16 00:00:00
1,logout,,success,2023-01-16 00:00:00
48,logout,,success,2023-01-16 00:00:00
34,logout,,success,2023-01-16 00:00:00
9,logout,,success,2023-01-16 00:00:00
61,logout,,success,2023-01-16 00:00:00
,create_topic,3802,error,2023-01-16 00:00:00
23,create_topic,9885,success,2023-01-16 00:00:00
,create_topic,4737,error,2023-01-16 00:00:00
,create_topic,5318,error,2023-01-16 00:00:00
,create_topic,8257,error,2023-01-16 00:00:00
,create_topic,3794,error,2023-01-16 00:00:00
,create_topic,5125,error,2023-01-16 00:00:00
8,view_topic,,success,2023-01-16 00:00:00
69,view_topic,,success,2023-01-16 00:00:00
5,view_topic,,success,2023-01-16 00:00:00
29,view_topic,,success,2023-01-16 00:00:00
38,view_topic,,success,2023-01-16 00:00:00
75,delete_topic,,success,2023-01-16 00:00:00
33,delete_topic,,success,2023-01-16 00:00:00
54,delete_topic,,success,2023-01-16 00:00:00
18,delete_topic,,success,2023-01-16 00:00:00
73,delete_topic,,success,2023-01-16 00:00:00
20,create_message,9423,success,2023-01-16 00:00:00
8,create_message,2394,success,2023-01-16 00:00:00
77,create_message,4773,success,2023-01-16 00:00:00
76,create_message,3929,success,2023-01-16 00:00:00
16,create_message,1845,success,2023-01-16 00:00:00
81,registration,,success,2023-01-17 00:00:00
82,registration,,success,2023-01-17 00:00:00
83,registration,,success,2023-01-17 00:00:00
84,registration,,success,2023-01-17 00:00:00
85,registration,,success,2023-01-17 00:00:00
30,first_visit,,success,2023-01-17 00:00:00
3,first_visit,,success,2023-01-17 00:00:00
26,first_visit,,success,2023-01-17 00:00:00
68,first_visit,,success,2023-01-17 00:00:00
73,first_visit,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
,registration,,success,2023-01-17 00:00:00
76,login,,success,2023-01-17 00:00:00
23,login,,success,2023-01-17 00:00:00
37,login,,success,2023-01-17 00:00:00
33,login,,success,2023-01-17 00:00:00
15,login,,success,2023-01-17 00:00:00
21,logout,,success,2023-01-17 00:00:00
84,logout,,success,2023-01-17 00:00:00
36,logout,,success,2023-01-17 00:00:00
75,logout,,success,2023-01-17 00:00:00
17,logout,,success,2023-01-17 00:00:00
,create_topic,9539,error,2023-01-17 00:00:00
,create_topic,2502,error,2023-01-17 00:00:00
,create_topic,8746,error,2023-01-17 00:00:00
,create_topic,7624,error,2023-01-17 00:00:00
,create_topic,3401,error,2023-01-17 00:00:00
,create_topic,2122,error,2023-01-17 00:00:00
,create_topic,6057,error,2023-01-17 00:00:00
35,view_topic,,success,2023-01-17 00:00:00
72,view_topic,,success,2023-01-17 00:00:00
49,view_topic,,success,2023-01-17 00:00:00
68,view_topic,,success,2023-01-17 00:00:00
42,view_topic,,success,2023-01-17 00:00:00
5,delete_topic,,success,2023-01-17 00:00:00
81,delete_topic,,success,2023-01-17 00:00:00
39,delete_topic,,success,2023-01-17 00:00:00
61,delete_topic,,success,2023-01-17 00:00:00
61,delete_topic,,success,2023-01-17 00:00:00
7,create_message,2604,success,2023-01-17 00:00:00
54,create_message,7559,success,2023-01-17 00:00:00
66,create_message,2264,success,2023-01-17 00:00:00
44,create_message,5880,success,2023-01-17 00:00:00
49,create_message,7290,success,2023-01-17 00:00:00
86,registration,,success,2023-01-18 00:00:00
87,registration,,success,2023-01-18 00:00:00
88,registration,,success,2023-01-18 00:00:00
89,registration,,success,2023-01-18 00:00:00
90,registration,,success,2023-01-18 00:00:00
72,first_visit,,success,2023-01-18 00:00:00
31,first_visit,,success,2023-01-18 00:00:00
70,first_visit,,success,2023-01-18 00:00:00
67,first_visit,,success,2023-01-18 00:00:00
60,first_visit,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
,registration,,success,2023-01-18 00:00:00
81,login,,success,2023-01-18 00:00:00
74,login,,success,2023-01-18 00:00:00
55,login,,success,2023-01-18 00:00:00
31,login,,success,2023-01-18 00:00:00
32,login,,success,2023-01-18 00:00:00
90,logout,,success,2023-01-18 00:00:00
25,logout,,success,2023-01-18 00:00:00
52,logout,,success,2023-01-18 00:00:00
88,logout,,success,2023-01-18 00:00:00
78,logout,,success,2023-01-18 00:00:00
,create_topic,1810,error,2023-01-18 00:00:00
,create_topic,2131,error,2023-01-18 00:00:00
2,create_topic,8702,success,2023-01-18 00:00:00
,create_topic,3838,error,2023-01-18 00:00:00
45,create_topic,6915,success,2023-01-18 00:00:00
37,create_topic,4816,success,2023-01-18 00:00:00
49,create_topic,5658,success,2023-01-18 00:00:00
41,view_topic,,success,2023-01-18 00:00:00
41,view_topic,,success,2023-01-18 00:00:00
24,view_topic,,success,2023-01-18 00:00:00
51,view_topic,,success,2023-01-18 00:00:00
41,view_topic,,success,2023-01-18 00:00:00
69,delete_topic,,success,2023-01-18 00:00:00
13,delete_topic,,success,2023-01-18 00:00:00
67,delete_topic,,success,2023-01-18 00:00:00
43,delete_topic,,success,2023-01-18 00:00:00
68,delete_topic,,success,2023-01-18 00:00:00
53,create_message,1206,success,2023-01-18 00:00:00
88,create_message,1081,success,2023-01-18 00:00:00
71,create_message,9280,success,2023-01-18 00:00:00
57,create_message,5681,success,2023-01-18 00:00:00
88,create_message,5631,success,2023-01-18 00:00:00
91,registration,,success,2023-01-19 00:00:00
92,registration,,success,2023-01-19 00:00:00
93,registration,,success,2023-01-19 00:00:00
94,registration,,success,2023-01-19 00:00:00
95,registration,,success,2023-01-19 00:00:00
42,first_visit,,success,2023-01-19 00:00:00
49,first_visit,,success,2023-01-19 00:00:00
49,first_visit,,success,2023-01-19 00:00:00
42,first_visit,,success,2023-01-19 00:00:00
38,first_visit,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
,registration,,success,2023-01-19 00:00:00
32,login,,success,2023-01-19 00:00:00
12,login,,success,2023-01-19 00:00:00
36,login,,success,2023-01-19 00:00:00
46,login,,success,2023-01-19 00:00:00
43,login,,success,2023-01-19 00:00:00
36,logout,,success,2023-01-19 00:00:00
18,logout,,success,2023-01-19 00:00:00
34,logout,,success,2023-01-19 00:00:00
87,logout,,success,2023-01-19 00:00:00
82,logout,,success,2023-01-19 00:00:00
,create_topic,4568,error,2023-01-19 00:00:00
18,create_topic,3948,success,2023-01-19 00:00:00
36,create_topic,9915,success,2023-01-19 00:00:00
79,create_topic,8755,success,2023-01-19 00:00:00
,create_topic,9107,error,2023-01-19 00:00:00
5,create_topic,8139,success,2023-01-19 00:00:00
,create_topic,8699,error,2023-01-19 00:00:00
16,view_topic,,success,2023-01-19 00:00:00
49,view_topic,,success,2023-01-19 00:00:00
83,view_topic,,success,2023-01-19 00:00:00
16,view_topic,,success,2023-01-19 00:00:00
27,view_topic,,success,2023-01-19 00:00:00
12,delete_topic,,success,2023-01-19 00:00:00
51,delete_topic,,success,2023-01-19 00:00:00
29,delete_topic,,success,2023-01-19 00:00:00
35,delete_topic,,success,2023-01-19 00:00:00
95,delete_topic,,success,2023-01-19 00:00:00
70,create_message,7749,success,2023-01-19 00:00:00
25,create_message,3949,success,2023-01-19 00:00:00
72,create_message,2048,success,2023-01-19 00:00:00
23,create_message,5504,success,2023-01-19 00:00:00
47,create_message,4140,success,2023-01-19 00:00:00
96,registration,,success,2023-01-20 00:00:00
97,registration,,success,2023-01-20 00:00:00
98,registration,,success,2023-01-20 00:00:00
99,registration,,success,2023-01-20 00:00:00
100,registration,,success,2023-01-20 00:00:00
59,first_visit,,success,2023-01-20 00:00:00
1,first_visit,,success,2023-01-20 00:00:00
47,first_visit,,success,2023-01-20 00:00:00
35,first_visit,,success,2023-01-20 00:00:00
44,first_visit,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
,registration,,success,2023-01-20 00:00:00
15,login,,success,2023-01-20 00:00:00
62,login,,success,2023-01-20 00:00:00
81,login,,success,2023-01-20 00:00:00
14,login,,success,2023-01-20 00:00:00
50,login,,success,2023-01-20 00:00:00
82,logout,,success,2023-01-20 00:00:00
25,logout,,success,2023-01-20 00:00:00
45,logout,,success,2023-01-20 00:00:00
40,logout,,success,2023-01-20 00:00:00
16,logout,,success,2023-01-20 00:00:00
,create_topic,2057,error,2023-01-20 00:00:00
73,create_topic,3137,success,2023-01-20 00:00:00
6,create_topic,4517,success,2023-01-20 00:00:00
,create_topic,8736,error,2023-01-20 00:00:00
33,create_topic,5076,success,2023-01-20 00:00:00
100,create_topic,3007,success,2023-01-20 00:00:00
,create_topic,9011,error,2023-01-20 00:00:00
70,view_topic,,success,2023-01-20 00:00:00
50,view_topic,,success,2023-01-20 00:00:00
55,view_topic,,success,2023-01-20 00:00:00
31,view_topic,,success,2023-01-20 00:00:00
12,view_topic,,success,2023-01-20 00:00:00
4,delete_topic,,success,2023-01-20 00:00:00
17,delete_topic,,success,2023-01-20 00:00:00
68,delete_topic,,success,2023-01-20 00:00:00
10,delete_topic,,success,2023-01-20 00:00:00
37,delete_topic,,success,2023-01-20 00:00:00
17,create_message,3546,success,2023-01-20 00:00:00
25,create_message,8496,success,2023-01-20 00:00:00
4,create_message,9453,success,2023-01-20 00:00:00
78,create_message,1283,success,2023-01-20 00:00:00
60,create_message,3501,success,2023-01-20 00:00:00
101,registration,,success,2023-01-21 00:00:00
102,registration,,success,2023-01-21 00:00:00
103,registration,,success,2023-01-21 00:00:00
104,registration,,success,2023-01-21 00:00:00
105,registration,,success,2023-01-21 00:00:00
85,first_visit,,success,2023-01-21 00:00:00
101,first_visit,,success,2023-01-21 00:00:00
12,first_visit,,success,2023-01-21 00:00:00
51,first_visit,,success,2023-01-21 00:00:00
65,first_visit,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
,registration,,success,2023-01-21 00:00:00
51,login,,success,2023-01-21 00:00:00
50,login,,success,2023-01-21 00:00:00
69,login,,success,2023-01-21 00:00:00
14,login,,success,2023-01-21 00:00:00
49,login,,success,2023-01-21 00:00:00
73,logout,,success,2023-01-21 00:00:00
5,logout,,success,2023-01-21 00:00:00
47,logout,,success,2023-01-21 00:00:00
54,logout,,success,2023-01-21 00:00:00
13,logout,,success,2023-01-21 00:00:00
102,create_topic,3245,success,2023-01-21 00:00:00
82,create_topic,7001,success,2023-01-21 00:00:00
57,create_topic,9136,success,2023-01-21 00:00:00
,create_topic,7885,error,2023-01-21 00:00:00
39,create_topic,4897,success,2023-01-21 00:00:00
,create_topic,6036,error,2023-01-21 00:00:00
,create_topic,8539,error,2023-01-21 00:00:00
96,view_topic,,success,2023-01-21 00:00:00
98,view_topic,,success,2023-01-21 00:00:00
11,view_topic,,success,2023-01-21 00:00:00
89,view_topic,,success,2023-01-21 00:00:00
94,view_topic,,success,2023-01-21 00:00:00
9,delete_topic,,success,2023-01-21 00:00:00
35,delete_topic,,success,2023-01-21 00:00:00
75,delete_topic,,success,2023-01-21 00:00:00
80,delete_topic,,success,2023-01-21 00:00:00
19,delete_topic,,success,2023-01-21 00:00:00
12,create_message,4873,success,2023-01-21 00:00:00
43,create_message,9970,success,2023-01-21 00:00:00
66,create_message,8913,success,2023-01-21 00:00:00
31,create_message,6582,success,2023-01-21 00:00:00
71,create_message,7860,success,2023-01-21 00:00:00
106,registration,,success,2023-01-22 00:00:00
107,registration,,success,2023-01-22 00:00:00
108,registration,,success,2023-01-22 00:00:00
109,registration,,success,2023-01-22 00:00:00
110,registration,,success,2023-01-22 00:00:00
73,first_visit,,success,2023-01-22 00:00:00
33,first_visit,,success,2023-01-22 00:00:00
9,first_visit,,success,2023-01-22 00:00:00
59,first_visit,,success,2023-01-22 00:00:00
54,first_visit,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
,registration,,success,2023-01-22 00:00:00
100,login,,success,2023-01-22 00:00:00
59,login,,success,2023-01-22 00:00:00
47,login,,success,2023-01-22 00:00:00
64,login,,success,2023-01-22 00:00:00
107,login,,success,2023-01-22 00:00:00
51,logout,,success,2023-01-22 00:00:00
58,logout,,success,2023-01-22 00:00:00
15,logout,,success,2023-01-22 00:00:00
33,logout,,success,2023-01-22 00:00:00
95,logout,,success,2023-01-22 00:00:00
77,create_topic,8682,success,2023-01-22 00:00:00
,create_topic,8452,error,2023-01-22 00:00:00
107,create_topic,3138,success,2023-01-22 00:00:00
105,create_topic,9311,success,2023-01-22 00:00:00
,create_topic,3787,error,2023-01-22 00:00:00
,create_topic,4482,error,2023-01-22 00:00:00
,create_topic,1428,error,2023-01-22 00:00:00
60,view_topic,,success,2023-01-22 00:00:00
84,view_topic,,success,2023-01-22 00:00:00
72,view_topic,,success,2023-01-22 00:00:00
90,view_topic,,success,2023-01-22 00:00:00
66,view_topic,,success,2023-01-22 00:00:00
65,delete_topic,,success,2023-01-22 00:00:00
76,delete_topic,,success,2023-01-22 00:00:00
1,delete_topic,,success,2023-01-22 00:00:00
14,delete_topic,,success,2023-01-22 00:00:00
46,delete_topic,,success,2023-01-22 00:00:00
9,create_message,4235,success,2023-01-22 00:00:00
78,create_message,8256,success,2023-01-22 00:00:00
14,create_message,7334,success,2023-01-22 00:00:00
21,create_message,2421,success,2023-01-22 00:00:00
105,create_message,5759,success,2023-01-22 00:00:00
111,registration,,success,2023-01-23 00:00:00
112,registration,,success,2023-01-23 00:00:00
113,registration,,success,2023-01-23 00:00:00
114,registration,,success,2023-01-23 00:00:00
115,registration,,success,2023-01-23 00:00:00
63,first_visit,,success,2023-01-23 00:00:00
54,first_visit,,success,2023-01-23 00:00:00
58,first_visit,,success,2023-01-23 00:00:00
48,first_visit,,success,2023-01-23 00:00:00
59,first_visit,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
,registration,,success,2023-01-23 00:00:00
76,login,,success,2023-01-23 00:00:00
69,login,,success,2023-01-23 00:00:00
79,login,,success,2023-01-23 00:00:00
19,login,,success,2023-01-23 00:00:00
65,login,,success,2023-01-23 00:00:00
27,logout,,success,2023-01-23 00:00:00
83,logout,,success,2023-01-23 00:00:00
65,logout,,success,2023-01-23 00:00:00
92,logout,,success,2023-01-23 00:00:00
24,logout,,success,2023-01-23 00:00:00
104,create_topic,7380,success,2023-01-23 00:00:00
,create_topic,2384,error,2023-01-23 00:00:00
,create_topic,9192,error,2023-01-23 00:00:00
9,create_topic,1929,success,2023-01-23 00:00:00
,create_topic,8321,error,2023-01-23 00:00:00
111,create_topic,3835,success,2023-01-23 00:00:00
,create_topic,6176,error,2023-01-23 00:00:00
91,view_topic,,success,2023-01-23 00:00:00
108,view_topic,,success,2023-01-23 00:00:00
43,view_topic,,success,2023-01-23 00:00:00
24,view_topic,,success,2023-01-23 00:00:00
99,view_topic,,success,2023-01-23 00:00:00
77,delete_topic,,success,2023-01-23 00:00:00
63,delete_topic,,success,2023-01-23 00:00:00
15,delete_topic,,success,2023-01-23 00:00:00
11,delete_topic,,success,2023-01-23 00:00:00
111,delete_topic,,success,2023-01-23 00:00:00
85,create_message,4294,success,2023-01-23 00:00:00
11,create_message,5181,success,2023-01-23 00:00:00
72,create_message,1740,success,2023-01-23 00:00:00
11,create_message,1872,success,2023-01-23 00:00:00
67,create_message,3380,success,2023-01-23 00:00:00
116,registration,,success,2023-01-24 00:00:00
117,registration,,success,2023-01-24 00:00:00
118,registration,,success,2023-01-24 00:00:00
119,registration,,success,2023-01-24 00:00:00
120,registration,,success,2023-01-24 00:00:00
73,first_visit,,success,2023-01-24 00:00:00
93,first_visit,,success,2023-01-24 00:00:00
60,first_visit,,success,2023-01-24 00:00:00
3,first_visit,,success,2023-01-24 00:00:00
34,first_visit,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
,registration,,success,2023-01-24 00:00:00
106,login,,success,2023-01-24 00:00:00
96,login,,success,2023-01-24 00:00:00
50,login,,success,2023-01-24 00:00:00
63,login,,success,2023-01-24 00:00:00
53,login,,success,2023-01-24 00:00:00
69,logout,,success,2023-01-24 00:00:00
73,logout,,success,2023-01-24 00:00:00
82,logout,,success,2023-01-24 00:00:00
73,logout,,success,2023-01-24 00:00:00
32,logout,,success,2023-01-24 00:00:00
,create_topic,9421,error,2023-01-24 00:00:00
61,create_topic,9724,success,2023-01-24 00:00:00
,create_topic,4806,error,2023-01-24 00:00:00
41,create_topic,4416,success,2023-01-24 00:00:00
,create_topic,3646,error,2023-01-24 00:00:00
,create_topic,4447,error,2023-01-24 00:00:00
70,create_topic,1171,success,2023-01-24 00:00:00
103,view_topic,,success,2023-01-24 00:00:00
39,view_topic,,success,2023-01-24 00:00:00
51,view_topic,,success,2023-01-24 00:00:00
111,view_topic,,success,2023-01-24 00:00:00
61,view_topic,,success,2023-01-24 00:00:00
11,delete_topic,,success,2023-01-24 00:00:00
107,delete_topic,,success,2023-01-24 00:00:00
5,delete_topic,,success,2023-01-24 00:00:00
57,delete_topic,,success,2023-01-24 00:00:00
22,delete_topic,,success,2023-01-24 00:00:00
105,create_message,6195,success,2023-01-24 00:00:00
76,create_message,3916,success,2023-01-24 00:00:00
5,create_message,8770,success,2023-01-24 00:00:00
74,create_message,9134,success,2023-01-24 00:00:00
36,create_message,4150,success,2023-01-24 00:00:00
121,registration,,success,2023-01-25 00:00:00
122,registration,,success,2023-01-25 00:00:00
123,registration,,success,2023-01-25 00:00:00
124,registration,,success,2023-01-25 00:00:00
125,registration,,success,2023-01-25 00:00:00
52,first_visit,,success,2023-01-25 00:00:00
19,first_visit,,success,2023-01-25 00:00:00
42,first_visit,,success,2023-01-25 00:00:00
12,first_visit,,success,2023-01-25 00:00:00
40,first_visit,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
,registration,,success,2023-01-25 00:00:00
88,login,,success,2023-01-25 00:00:00
25,login,,success,2023-01-25 00:00:00
91,login,,success,2023-01-25 00:00:00
2,login,,success,2023-01-25 00:00:00
16,login,,success,2023-01-25 00:00:00
82,logout,,success,2023-01-25 00:00:00
109,logout,,success,2023-01-25 00:00:00
102,logout,,success,2023-01-25 00:00:00
63,logout,,success,2023-01-25 00:00:00
121,logout,,success,2023-01-25 00:00:00
112,create_topic,6698,success,2023-01-25 00:00:00
,create_topic,9110,error,2023-01-25 00:00:00
119,create_topic,4713,success,2023-01-25 00:00:00
47,create_topic,3256,success,2023-01-25 00:00:00
,create_topic,6904,error,2023-01-25 00:00:00
,create_topic,9163,error,2023-01-25 00:00:00
103,create_topic,5098,success,2023-01-25 00:00:00
55,view_topic,,success,2023-01-25 00:00:00
82,view_topic,,success,2023-01-25 00:00:00
74,view_topic,,success,2023-01-25 00:00:00
85,view_topic,,success,2023-01-25 00:00:00
79,view_topic,,success,2023-01-25 00:00:00
56,delete_topic,,success,2023-01-25 00:00:00
105,delete_topic,,success,2023-01-25 00:00:00
5,delete_topic,,success,2023-01-25 00:00:00
45,delete_topic,,success,2023-01-25 00:00:00
117,delete_topic,,success,2023-01-25 00:00:00
94,create_message,4999,success,2023-01-25 00:00:00
38,create_message,7036,success,2023-01-25 00:00:00
11,create_message,3601,success,2023-01-25 00:00:00
113,create_message,1165,success,2023-01-25 00:00:00
50,create_message,1023,success,2023-01-25 00:00:00
126,registration,,success,2023-01-26 00:00:00
127,registration,,success,2023-01-26 00:00:00
128,registration,,success,2023-01-26 00:00:00
129,registration,,success,2023-01-26 00:00:00
130,registration,,success,2023-01-26 00:00:00
70,first_visit,,success,2023-01-26 00:00:00
16,first_visit,,success,2023-01-26 00:00:00
126,first_visit,,success,2023-01-26 00:00:00
103,first_visit,,success,2023-01-26 00:00:00
126,first_visit,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
,registration,,success,2023-01-26 00:00:00
10,login,,success,2023-01-26 00:00:00
54,login,,success,2023-01-26 00:00:00
52,login,,success,2023-01-26 00:00:00
54,login,,success,2023-01-26 00:00:00
23,login,,success,2023-01-26 00:00:00
12,logout,,success,2023-01-26 00:00:00
129,logout,,success,2023-01-26 00:00:00
69,logout,,success,2023-01-26 00:00:00
8,logout,,success,2023-01-26 00:00:00
87,logout,,success,2023-01-26 00:00:00
15,create_topic,2900,success,2023-01-26 00:00:00
129,create_topic,5218,success,2023-01-26 00:00:00
76,create_topic,7377,success,2023-01-26 00:00:00
98,create_topic,4976,success,2023-01-26 00:00:00
129,create_topic,1720,success,2023-01-26 00:00:00
43,create_topic,4914,success,2023-01-26 00:00:00
,create_topic,3274,error,2023-01-26 00:00:00
43,view_topic,,success,2023-01-26 00:00:00
44,view_topic,,success,2023-01-26 00:00:00
112,view_topic,,success,2023-01-26 00:00:00
24,view_topic,,success,2023-01-26 00:00:00
27,view_topic,,success,2023-01-26 00:00:00
113,delete_topic,,success,2023-01-26 00:00:00
87,delete_topic,,success,2023-01-26 00:00:00
25,delete_topic,,success,2023-01-26 00:00:00
73,delete_topic,,success,2023-01-26 00:00:00
56,delete_topic,,success,2023-01-26 00:00:00
96,create_message,4493,success,2023-01-26 00:00:00
60,create_message,1003,success,2023-01-26 00:00:00
24,create_message,2946,success,2023-01-26 00:00:00
31,create_message,7495,success,2023-01-26 00:00:00
13,create_message,4248,success,2023-01-26 00:00:00
131,registration,,success,2023-01-27 00:00:00
132,registration,,success,2023-01-27 00:00:00
133,registration,,success,2023-01-27 00:00:00
134,registration,,success,2023-01-27 00:00:00
135,registration,,success,2023-01-27 00:00:00
125,first_visit,,success,2023-01-27 00:00:00
9,first_visit,,success,2023-01-27 00:00:00
33,first_visit,,success,2023-01-27 00:00:00
116,first_visit,,success,2023-01-27 00:00:00
80,first_visit,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
,registration,,success,2023-01-27 00:00:00
56,login,,success,2023-01-27 00:00:00
38,login,,success,2023-01-27 00:00:00
75,login,,success,2023-01-27 00:00:00
32,login,,success,2023-01-27 00:00:00
135,login,,success,2023-01-27 00:00:00
117,logout,,success,2023-01-27 00:00:00
110,logout,,success,2023-01-27 00:00:00
88,logout,,success,2023-01-27 00:00:00
104,logout,,success,2023-01-27 00:00:00
17,logout,,success,2023-01-27 00:00:00
,create_topic,8200,error,2023-01-27 00:00:00
20,create_topic,6268,success,2023-01-27 00:00:00
